,Province,U_R,COICOP,Index,Weights,Date,CPI,Level,Month
384,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2010-11-01,88.7392825705784,Rural,November
385,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2010-11-01,91.03371379416943,Rural,November
386,0,2,03,Clothing and footwear,531.1697196186933,2010-11-01,88.0247235668291,Rural,November
387,0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2010-11-01,90.65630679416735,Rural,November
388,0,2,05,"Furnishing, household equipment and routine household maintenance",323.08414471673444,2010-11-01,100.1579949363154,Rural,November
389,0,2,06,Health,112.24913543867018,2010-11-01,83.824677700362,Rural,November
390,0,2,07,Transport,407.46151345811677,2010-11-01,93.19793348046221,Rural,November
391,0,2,08,Communication,179.2744073450492,2010-11-01,107.6262755361892,Rural,November
392,0,2,09,Recreation and culture,149.35391045040737,2010-11-01,97.2672339207674,Rural,November
393,0,2,10,Education,143.90779737150518,2010-11-01,81.46691624943908,Rural,November
394,0,2,11,Restaurants and hotels,460.0480360206458,2010-11-01,86.92304085923416,Rural,November
395,0,2,12,Miscellaneous goods and serices,420.99822892513373,2010-11-01,85.35803752521527,Rural,November
396,0,2,00,GENERAL INDEX (CPI),10000.000000000004,2010-12-01,80.21854343156556,Rural,December
397,0,2,01,Food and non-alcoholic beerages,4804.157852154903,2010-12-01,75.51975639720993,Rural,December
398,0,2,01.1.1,Bread and cereals,757.2127634774866,2010-12-01,79.7712889181794,Rural,December
399,0,2,01.1.2,Meat,155.5150876510229,2010-12-01,86.04479065581134,Rural,December
400,0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2010-12-01,77.48549715788732,Rural,December
401,0,2,01.1.7,Vegetables,2582.4670064826437,2010-12-01,74.22781742739082,Rural,December
402,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2010-12-01,88.86782717865484,Rural,December
403,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2010-12-01,90.03382269388558,Rural,December
404,0,2,03,Clothing and footwear,531.1697196186933,2010-12-01,88.47156767560357,Rural,December
405,0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2010-12-01,89.74272503740316,Rural,December
406,0,2,05,"Furnishing, household equipment and routine household maintenance",323.08414471673444,2010-12-01,99.35343661493577,Rural,December
407,0,2,06,Health,112.24913543867018,2010-12-01,84.8984463633652,Rural,December
408,0,2,07,Transport,407.46151345811677,2010-12-01,93.45323724363459,Rural,December
409,0,2,08,Communication,179.2744073450492,2010-12-01,107.49377862784684,Rural,December
410,0,2,09,Recreation and culture,149.35391045040737,2010-12-01,96.49629157667862,Rural,December
411,0,2,10,Education,143.90779737150518,2010-12-01,81.46691694171874,Rural,December
412,0,2,11,Restaurants and hotels,460.0480360206458,2010-12-01,86.98625679479105,Rural,December
413,0,2,12,Miscellaneous goods and serices,420.99822892513373,2010-12-01,85.17185075387393,Rural,December
414,0,2,00,GENERAL INDEX (CPI),10000.000000000004,2011-01-01,78.076480624078,Rural,January
415,0,2,01,Food and non-alcoholic beerages,4804.157852154903,2011-01-01,72.07325443960994,Rural,January
416,0,2,01.1.1,Bread and cereals,757.2127634774866,2011-01-01,78.09841507126096,Rural,January
417,0,2,01.1.2,Meat,155.5150876510229,2011-01-01,86.89389239783034,Rural,January
418,0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2011-01-01,67.96662453646867,Rural,January
419,0,2,01.1.7,Vegetables,2582.4670064826437,2011-01-01,69.30847085578321,Rural,January
420,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2011-01-01,88.85143997026866,Rural,January
421,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2011-01-01,91.42244602379397,Rural,January
422,0,2,03,Clothing and footwear,531.1697196186933,2011-01-01,90.44127168714515,Rural,January
423,0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2011-01-01,89.37458276709272,Rural,January
424,0,2,05,"Furnishing, household equipment and routine household maintenance",323.08414471673444,2011-01-01,101.62790089244105,Rural,January
425,0,2,06,Health,112.24913543867018,2011-01-01,85.81746297941474,Rural,January
426,0,2,07,Transport,407.46151345811677,2011-01-01,93.01778361576294,Rural,January
427,0,2,08,Communication,179.2744073450492,2011-01-01,107.51284919714342,Rural,January
428,0,2,09,Recreation and culture,149.35391045040737,2011-01-01,98.96267306336588,Rural,January
429,0,2,10,Education,143.90779737150518,2011-01-01,82.21732857752146,Rural,January
430,0,2,11,Restaurants and hotels,460.0480360206458,2011-01-01,86.83930068750912,Rural,January
431,0,2,12,Miscellaneous goods and serices,420.99822892513373,2011-01-01,86.45233536784379,Rural,January
432,0,2,00,GENERAL INDEX (CPI),10000.000000000004,2011-02-01,77.82762383804426,Rural,February
433,0,2,01,Food and non-alcoholic beerages,4804.157852154903,2011-02-01,71.63664042957755,Rural,February
434,0,2,01.1.1,Bread and cereals,757.2127634774866,2011-02-01,79.21315220400753,Rural,February
435,0,2,01.1.2,Meat,155.5150876510229,2011-02-01,86.54699044626494,Rural,February
436,0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2011-02-01,70.02349184045241,Rural,February
437,0,2,01.1.7,Vegetables,2582.4670064826437,2011-02-01,67.69814431415125,Rural,February
438,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2011-02-01,88.98723118196222,Rural,February
439,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2011-02-01,93.36409407022515,Rural,February
440,0,2,03,Clothing and footwear,531.1697196186933,2011-02-01,90.28167107926807,Rural,February
441,0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2011-02-01,89.72914817996393,Rural,February
442,0,2,05,"Furnishing, household equipment and routine household maintenance",323.08414471673444,2011-02-01,99.78745098494902,Rural,February
443,0,2,06,Health,112.24913543867018,2011-02-01,85.66423482450865,Rural,February
444,0,2,07,Transport,407.46151345811677,2011-02-01,92.94903133676722,Rural,February
445,0,2,08,Communication,179.2744073450492,2011-02-01,107.69829962153334,Rural,February
446,0,2,09,Recreation and culture,149.35391045040737,2011-02-01,97.5773337308955,Rural,February
447,0,2,10,Education,143.90779737150518,2011-02-01,82.9677402133243,Rural,February
448,0,2,11,Restaurants and hotels,460.0480360206458,2011-02-01,87.25175230950985,Rural,February
449,0,2,12,Miscellaneous goods and serices,420.99822892513373,2011-02-01,87.9637047705037,Rural,February
450,0,2,00,GENERAL INDEX (CPI),10000.000000000004,2011-03-01,79.03672103194596,Rural,March
451,0,2,01,Food and non-alcoholic beerages,4804.157852154903,2011-03-01,73.47133095917998,Rural,March
452,0,2,01.1.1,Bread and cereals,757.2127634774866,2011-03-01,80.48154143477014,Rural,March
453,0,2,01.1.2,Meat,155.5150876510229,2011-03-01,86.18809474084367,Rural,March
454,0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2011-03-01,70.69854702654348,Rural,March
455,0,2,01.1.7,Vegetables,2582.4670064826437,2011-03-01,71.45483501477152,Rural,March
456,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2011-03-01,90.35891639806941,Rural,March
457,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2011-03-01,88.87004042080893,Rural,March
458,0,2,03,Clothing and footwear,531.1697196186933,2011-03-01,90.41704334077926,Rural,March
459,0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2011-03-01,89.8884321746083,Rural,March
460,0,2,05,"Furnishing, household equipment and routine household maintenance",323.08414471673444,2011-03-01,99.35353820491692,Rural,March
461,0,2,06,Health,112.24913543867018,2011-03-01,85.62260767144573,Rural,March
462,0,2,07,Transport,407.46151345811677,2011-03-01,95.05581465574063,Rural,March
463,0,2,08,Communication,179.2744073450492,2011-03-01,113.06192499991386,Rural,March
464,0,2,09,Recreation and culture,149.35391045040737,2011-03-01,99.88866846480667,Rural,March
465,0,2,10,Education,143.90779737150518,2011-03-01,83.71815184912714,Rural,March
466,0,2,11,Restaurants and hotels,460.0480360206458,2011-03-01,87.41827406054328,Rural,March
467,0,2,12,Miscellaneous goods and serices,420.99822892513373,2011-03-01,87.75251014647877,Rural,March
468,0,2,00,GENERAL INDEX (CPI),10000.000000000004,2011-04-01,82.77737767801987,Rural,April
469,0,2,01,Food and non-alcoholic beerages,4804.157852154903,2011-04-01,78.53142118841639,Rural,April
470,0,2,01.1.1,Bread and cereals,757.2127634774866,2011-04-01,87.16908699941145,Rural,April
471,0,2,01.1.2,Meat,155.5150876510229,2011-04-01,85.63925230716242,Rural,April
472,0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2011-04-01,71.70316843040547,Rural,April
473,0,2,01.1.7,Vegetables,2582.4670064826437,2011-04-01,77.74907346815105,Rural,April
474,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2011-04-01,90.4242652967514,Rural,April
475,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2011-04-01,95.68852613506635,Rural,April
476,0,2,03,Clothing and footwear,531.1697196186933,2011-04-01,89.50491942793869,Rural,April
477,0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2011-04-01,89.26330140032682,Rural,April
478,0,2,05,"Furnishing, household equipment and routine household maintenance",323.08414471673444,2011-04-01,103.45805614065827,Rural,April
479,0,2,06,Health,112.24913543867018,2011-04-01,85.59689273146324,Rural,April
480,0,2,07,Transport,407.46151345811677,2011-04-01,96.38701318493604,Rural,April
481,0,2,08,Communication,179.2744073450492,2011-04-01,109.54251548968753,Rural,April
482,0,2,09,Recreation and culture,149.35391045040737,2011-04-01,99.41143250299915,Rural,April
483,0,2,10,Education,143.90779737150518,2011-04-01,84.46856348492997,Rural,April
484,0,2,11,Restaurants and hotels,460.0480360206458,2011-04-01,87.51169686280996,Rural,April
485,0,2,12,Miscellaneous goods and serices,420.99822892513373,2011-04-01,88.9297058896884,Rural,April
486,0,2,00,GENERAL INDEX (CPI),10000.000000000004,2011-05-01,83.67554888062386,Rural,May
487,0,2,01,Food and non-alcoholic beerages,4804.157852154903,2011-05-01,78.24069707883655,Rural,May
488,0,2,01.1.1,Bread and cereals,757.2127634774866,2011-05-01,89.85521945245857,Rural,May
489,0,2,01.1.2,Meat,155.5150876510229,2011-05-01,86.49674442359962,Rural,May
490,0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2011-05-01,74.15777157823635,Rural,May
491,0,2,01.1.7,Vegetables,2582.4670064826437,2011-05-01,75.44903291608559,Rural,May
492,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2011-05-01,90.61101246489818,Rural,May
493,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2011-05-01,93.82991910539621,Rural,May
494,0,2,03,Clothing and footwear,531.1697196186933,2011-05-01,92.0027020021407,Rural,May
495,0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2011-05-01,97.98193212526412,Rural,May
496,0,2,05,"Furnishing, household equipment and routine household maintenance",323.08414471673444,2011-05-01,105.2659549291112,Rural,May
497,0,2,06,Health,112.24913543867018,2011-05-01,85.13091044794992,Rural,May
498,0,2,07,Transport,407.46151345811677,2011-05-01,97.51601514433872,Rural,May
499,0,2,08,Communication,179.2744073450492,2011-05-01,112.33149489487546,Rural,May
500,0,2,09,Recreation and culture,149.35391045040737,2011-05-01,99.30773140137775,Rural,May
501,0,2,10,Education,143.90779737150518,2011-05-01,84.46856348492997,Rural,May
502,0,2,11,Restaurants and hotels,460.0480360206458,2011-05-01,88.15879185267907,Rural,May
503,0,2,12,Miscellaneous goods and serices,420.99822892513373,2011-05-01,89.21662882025055,Rural,May
504,0,2,00,GENERAL INDEX (CPI),10000.000000000004,2011-06-01,84.02360134900178,Rural,June
505,0,2,01,Food and non-alcoholic beerages,4804.157852154903,2011-06-01,79.41913018743664,Rural,June
506,0,2,01.1.1,Bread and cereals,757.2127634774866,2011-06-01,95.31669953689108,Rural,June
507,0,2,01.1.2,Meat,155.5150876510229,2011-06-01,87.56316182567954,Rural,June
508,0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2011-06-01,78.1538027561288,Rural,June
509,0,2,01.1.7,Vegetables,2582.4670064826437,2011-06-01,76.54082561391874,Rural,June
510,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2011-06-01,89.41926717257581,Rural,June
511,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2011-06-01,88.7628435680707,Rural,June
512,0,2,03,Clothing and footwear,531.1697196186933,2011-06-01,93.60147811565425,Rural,June
513,0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2011-06-01,95.43805655528351,Rural,June
514,0,2,05,"Furnishing, household equipment and routine household maintenance",323.08414471673444,2011-06-01,99.22343913966525,Rural,June
515,0,2,06,Health,112.24913543867018,2011-06-01,85.7998235869731,Rural,June
516,0,2,07,Transport,407.46151345811677,2011-06-01,98.66002426600745,Rural,June
517,0,2,08,Communication,179.2744073450492,2011-06-01,112.92941976413474,Rural,June
518,0,2,09,Recreation and culture,149.35391045040737,2011-06-01,99.36064246940074,Rural,June
519,0,2,10,Education,143.90779737150518,2011-06-01,85.21897512073282,Rural,June
520,0,2,11,Restaurants and hotels,460.0480360206458,2011-06-01,87.5994492206849,Rural,June
521,0,2,12,Miscellaneous goods and serices,420.99822892513373,2011-06-01,92.33585189805895,Rural,June
522,0,2,00,GENERAL INDEX (CPI),10000.000000000004,2011-07-01,84.20609599575724,Rural,July
523,0,2,01,Food and non-alcoholic beerages,4804.157852154903,2011-07-01,79.63461397219288,Rural,July
524,0,2,01.1.1,Bread and cereals,757.2127634774866,2011-07-01,93.60268114598573,Rural,July
525,0,2,01.1.2,Meat,155.5150876510229,2011-07-01,86.78153361742727,Rural,July
526,0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2011-07-01,74.39497247510324,Rural,July
527,0,2,01.1.7,Vegetables,2582.4670064826437,2011-07-01,77.26483174939457,Rural,July
528,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2011-07-01,91.28512031017665,Rural,July
529,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2011-07-01,91.83727593366973,Rural,July
530,0,2,03,Clothing and footwear,531.1697196186933,2011-07-01,95.02080248223515,Rural,July
531,0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2011-07-01,94.31313150402055,Rural,July
532,0,2,05,"Furnishing, household equipment and routine household maintenance",323.08414471673444,2011-07-01,99.94337111317071,Rural,July
533,0,2,06,Health,112.24913543867018,2011-07-01,85.64445226817958,Rural,July
534,0,2,07,Transport,407.46151345811677,2011-07-01,98.14344826105473,Rural,July
535,0,2,08,Communication,179.2744073450492,2011-07-01,112.68942254203395,Rural,July
536,0,2,09,Recreation and culture,149.35391045040737,2011-07-01,99.03963424922433,Rural,July
537,0,2,10,Education,143.90779737150518,2011-07-01,85.21897512073282,Rural,July
538,0,2,11,Restaurants and hotels,460.0480360206458,2011-07-01,88.96423832636043,Rural,July
539,0,2,12,Miscellaneous goods and serices,420.99822892513373,2011-07-01,91.30695675885748,Rural,July
540,0,2,00,GENERAL INDEX (CPI),10000.000000000004,2011-08-01,84.38581185498506,Rural,August
541,0,2,01,Food and non-alcoholic beerages,4804.157852154903,2011-08-01,79.56587821648381,Rural,August
542,0,2,01.1.1,Bread and cereals,757.2127634774866,2011-08-01,93.56905228889866,Rural,August
543,0,2,01.1.2,Meat,155.5150876510229,2011-08-01,87.6146246868881,Rural,August
544,0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2011-08-01,76.6294178341132,Rural,August
545,0,2,01.1.7,Vegetables,2582.4670064826437,2011-08-01,76.92591412238056,Rural,August
546,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2011-08-01,92.83711710090108,Rural,August
547,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2011-08-01,93.2338052101221,Rural,August
548,0,2,03,Clothing and footwear,531.1697196186933,2011-08-01,94.90181982775529,Rural,August
549,0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2011-08-01,94.3153179544098,Rural,August
550,0,2,05,"Furnishing, household equipment and routine household maintenance",323.08414471673444,2011-08-01,103.58700031974051,Rural,August
551,0,2,06,Health,112.24913543867018,2011-08-01,85.70883524744578,Rural,August
552,0,2,07,Transport,407.46151345811677,2011-08-01,99.09239535856112,Rural,August
553,0,2,08,Communication,179.2744073450492,2011-08-01,112.55858559972714,Rural,August
554,0,2,09,Recreation and culture,149.35391045040737,2011-08-01,99.19256142445082,Rural,August
555,0,2,10,Education,143.90779737150518,2011-08-01,85.21897512073282,Rural,August
556,0,2,11,Restaurants and hotels,460.0480360206458,2011-08-01,90.75950477136689,Rural,August
557,0,2,12,Miscellaneous goods and serices,420.99822892513373,2011-08-01,92.22393801760742,Rural,August
558,0,2,00,GENERAL INDEX (CPI),10000.000000000004,2011-09-01,85.3759696682651,Rural,September
559,0,2,01,Food and non-alcoholic beerages,4804.157852154903,2011-09-01,81.16602249249293,Rural,September
560,0,2,01.1.1,Bread and cereals,757.2127634774866,2011-09-01,91.03016012125259,Rural,September
561,0,2,01.1.2,Meat,155.5150876510229,2011-09-01,89.69111770836129,Rural,September
562,0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2011-09-01,78.40712825806753,Rural,September
563,0,2,01.1.7,Vegetables,2582.4670064826437,2011-09-01,79.90829643313683,Rural,September
564,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2011-09-01,92.81947717663627,Rural,September
565,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2011-09-01,91.31721705156424,Rural,September
566,0,2,03,Clothing and footwear,531.1697196186933,2011-09-01,93.81721912963268,Rural,September
567,0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2011-09-01,94.4766029546215,Rural,September
568,0,2,05,"Furnishing, household equipment and routine household maintenance",323.08414471673444,2011-09-01,102.49156668350459,Rural,September
569,0,2,06,Health,112.24913543867018,2011-09-01,85.69874191452256,Rural,September
570,0,2,07,Transport,407.46151345811677,2011-09-01,98.58261104939089,Rural,September
571,0,2,08,Communication,179.2744073450492,2011-09-01,112.51785753446299,Rural,September
572,0,2,09,Recreation and culture,149.35391045040737,2011-09-01,101.45342476852956,Rural,September
573,0,2,10,Education,143.90779737150518,2011-09-01,85.21897512073282,Rural,September
574,0,2,11,Restaurants and hotels,460.0480360206458,2011-09-01,91.62196008303502,Rural,September
575,0,2,12,Miscellaneous goods and serices,420.99822892513373,2011-09-01,92.06811511537695,Rural,September
576,0,2,00,GENERAL INDEX (CPI),10000.000000000004,2011-10-01,86.11851263217432,Rural,October
577,0,2,01,Food and non-alcoholic beerages,4804.157852154903,2011-10-01,82.11569591984012,Rural,October
578,0,2,01.1.1,Bread and cereals,757.2127634774866,2011-10-01,92.85971082125202,Rural,October
579,0,2,01.1.2,Meat,155.5150876510229,2011-10-01,89.89925932901465,Rural,October
580,0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2011-10-01,78.95530979457268,Rural,October
581,0,2,01.1.7,Vegetables,2582.4670064826437,2011-10-01,82.48752162359588,Rural,October
582,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2011-10-01,89.97419725015578,Rural,October
583,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2011-10-01,89.30015549432343,Rural,October
584,0,2,03,Clothing and footwear,531.1697196186933,2011-10-01,95.16234713095557,Rural,October
585,0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2011-10-01,94.68928682111216,Rural,October
586,0,2,05,"Furnishing, household equipment and routine household maintenance",323.08414471673444,2011-10-01,101.92489429243581,Rural,October
587,0,2,06,Health,112.24913543867018,2011-10-01,86.46441477132917,Rural,October
588,0,2,07,Transport,407.46151345811677,2011-10-01,98.77187234703216,Rural,October
589,0,2,08,Communication,179.2744073450492,2011-10-01,112.21248121489187,Rural,October
590,0,2,09,Recreation and culture,149.35391045040737,2011-10-01,105.20990974695277,Rural,October
591,0,2,10,Education,143.90779737150518,2011-10-01,85.21897512073282,Rural,October
592,0,2,11,Restaurants and hotels,460.0480360206458,2011-10-01,91.13194947255936,Rural,October
593,0,2,12,Miscellaneous goods and serices,420.99822892513373,2011-10-01,95.85167174423407,Rural,October
594,0,2,00,GENERAL INDEX (CPI),10000.000000000004,2011-11-01,86.72399527763551,Rural,November
595,0,2,01,Food and non-alcoholic beerages,4804.157852154903,2011-11-01,83.19288202273017,Rural,November
596,0,2,01.1.1,Bread and cereals,757.2127634774866,2011-11-01,93.67909039738728,Rural,November
597,0,2,01.1.2,Meat,155.5150876510229,2011-11-01,90.77410102756978,Rural,November
598,0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2011-11-01,87.84472412505508,Rural,November
599,0,2,01.1.7,Vegetables,2582.4670064826437,2011-11-01,82.05152420881619,Rural,November
600,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2011-11-01,91.96155173972977,Rural,November
601,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2011-11-01,86.98540603927316,Rural,November
602,0,2,03,Clothing and footwear,531.1697196186933,2011-11-01,96.32510496258818,Rural,November
603,0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2011-11-01,94.5849658142154,Rural,November
604,0,2,05,"Furnishing, household equipment and routine household maintenance",323.08414471673444,2011-11-01,102.99317498668572,Rural,November
605,0,2,06,Health,112.24913543867018,2011-11-01,86.36034451076378,Rural,November
606,0,2,07,Transport,407.46151345811677,2011-11-01,98.14303423467466,Rural,November
607,0,2,08,Communication,179.2744073450492,2011-11-01,109.19597027235666,Rural,November
608,0,2,09,Recreation and culture,149.35391045040737,2011-11-01,102.57171014243413,Rural,November
609,0,2,10,Education,143.90779737150518,2011-11-01,85.21897512073282,Rural,November
610,0,2,11,Restaurants and hotels,460.0480360206458,2011-11-01,89.95064568474093,Rural,November
611,0,2,12,Miscellaneous goods and serices,420.99822892513373,2011-11-01,95.47452417655934,Rural,November
612,0,2,00,GENERAL INDEX (CPI),10000.000000000004,2011-12-01,85.71020303207362,Rural,December
613,0,2,01,Food and non-alcoholic beerages,4804.157852154903,2011-12-01,82.20608865513147,Rural,December
614,0,2,01.1.1,Bread and cereals,757.2127634774866,2011-12-01,94.27767773749763,Rural,December
615,0,2,01.1.2,Meat,155.5150876510229,2011-12-01,92.25796144856504,Rural,December
616,0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2011-12-01,90.47718043002996,Rural,December
617,0,2,01.1.7,Vegetables,2582.4670064826437,2011-12-01,80.13070442805898,Rural,December
618,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2011-12-01,92.42203580608935,Rural,December
619,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2011-12-01,85.10611593715863,Rural,December
620,0,2,03,Clothing and footwear,531.1697196186933,2011-12-01,96.70634845713174,Rural,December
621,0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2011-12-01,92.07147467760986,Rural,December
622,0,2,05,"Furnishing, household equipment and routine household maintenance",323.08414471673444,2011-12-01,102.59924282239295,Rural,December
623,0,2,06,Health,112.24913543867018,2011-12-01,86.22733161326987,Rural,December
624,0,2,07,Transport,407.46151345811677,2011-12-01,98.83926728374661,Rural,December
625,0,2,08,Communication,179.2744073450492,2011-12-01,108.06150918225195,Rural,December
626,0,2,09,Recreation and culture,149.35391045040737,2011-12-01,102.28382268353873,Rural,December
627,0,2,10,Education,143.90779737150518,2011-12-01,85.21897512073282,Rural,December
628,0,2,11,Restaurants and hotels,460.0480360206458,2011-12-01,89.84054528940129,Rural,December
629,0,2,12,Miscellaneous goods and serices,420.99822892513373,2011-12-01,94.78579074527198,Rural,December
630,0,2,00,GENERAL INDEX (CPI),10000.000000000004,2012-01-01,84.73737989484766,Rural,January
631,0,2,01,Food and non-alcoholic beerages,4804.157852154903,2012-01-01,80.09759595275848,Rural,January
632,0,2,01.1.1,Bread and cereals,757.2127634774866,2012-01-01,95.91681535059634,Rural,January
633,0,2,01.1.2,Meat,155.5150876510229,2012-01-01,91.74937805805085,Rural,January
634,0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2012-01-01,84.64343649638049,Rural,January
635,0,2,01.1.7,Vegetables,2582.4670064826437,2012-01-01,77.68984839894092,Rural,January
636,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2012-01-01,92.13943241746935,Rural,January
637,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2012-01-01,89.01690901626394,Rural,January
638,0,2,03,Clothing and footwear,531.1697196186933,2012-01-01,97.0769679285424,Rural,January
639,0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2012-01-01,94.9188306307113,Rural,January
640,0,2,05,"Furnishing, household equipment and routine household maintenance",323.08414471673444,2012-01-01,96.60248577520439,Rural,January
641,0,2,06,Health,112.24913543867018,2012-01-01,86.00966594174389,Rural,January
642,0,2,07,Transport,407.46151345811677,2012-01-01,98.12195130741443,Rural,January
643,0,2,08,Communication,179.2744073450492,2012-01-01,108.55569704839466,Rural,January
644,0,2,09,Recreation and culture,149.35391045040737,2012-01-01,101.50522337886716,Rural,January
645,0,2,10,Education,143.90779737150518,2012-01-01,90.85873802997392,Rural,January
646,0,2,11,Restaurants and hotels,460.0480360206458,2012-01-01,91.05287867212225,Rural,January
647,0,2,12,Miscellaneous goods and serices,420.99822892513373,2012-01-01,94.60733876656181,Rural,January
648,0,2,00,GENERAL INDEX (CPI),10000.000000000004,2012-02-01,86.31615938392022,Rural,February
649,0,2,01,Food and non-alcoholic beerages,4804.157852154903,2012-02-01,82.4032458667362,Rural,February
650,0,2,01.1.1,Bread and cereals,757.2127634774866,2012-02-01,93.08317232686879,Rural,February
651,0,2,01.1.2,Meat,155.5150876510229,2012-02-01,93.0652948737002,Rural,February
652,0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2012-02-01,87.07783157753725,Rural,February
653,0,2,01.1.7,Vegetables,2582.4670064826437,2012-02-01,82.8105629337162,Rural,February
654,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2012-02-01,96.68037273829388,Rural,February
655,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2012-02-01,92.32119385899232,Rural,February
656,0,2,03,Clothing and footwear,531.1697196186933,2012-02-01,96.9767660207679,Rural,February
657,0,2,04,"Housing, water, electricity, gas and other fuels",1636.386966788062,2012-02-01,93.77212541703297,Rural,February
658,0,2,05,"Furnishing, household equipment and routine household maintenance",323.08414471673444,2012-02-01,100.60888316798486,Rural,February
659,0,2,06,Health,112.24913543867018,2012-02-01,86.04828614910532,Rural,February
660,0,2,07,Transport,407.46151345811677,2012-02-01,97.40637215576832,Rural,February
661,0,2,08,Communication,179.2744073450492,2012-02-01,107.87584394822196,Rural,February
662,0,2,09,Recreation and culture,149.35391045040737,2012-02-01,100.79944848980809,Rural,February
663,0,2,10,Education,143.90779737150518,2012-02-01,90.85873802997392,Rural,February
664,0,2,11,Restaurants and hotels,460.0480360206458,2012-02-01,92.59345033588673,Rural,February
665,0,2,12,Miscellaneous goods and serices,420.99822892513373,2012-02-01,91.25051301423679,Rural,February
666,0,2,00,GENERAL INDEX (CPI),10000.000000000004,2012-03-01,90.27194998919013,Rural,March
667,0,2,01,Food and non-alcoholic beerages,4804.157852154903,2012-03-01,88.10380217228803,Rural,March
668,0,2,01.1.1,Bread and cereals,757.2127634774866,2012-03-01,98.61053213710134,Rural,March
669,0,2,01.1.2,Meat,155.5150876510229,2012-03-01,93.56638136756885,Rural,March
670,0,2,01.1.4,"Milk, cheese and eggs",98.22404172071562,2012-03-01,91.25508015603451,Rural,March
671,0,2,01.1.7,Vegetables,2582.4670064826437,2012-03-01,89.13388288199043,Rural,March
672,0,2,01.2,Non-alcoholic beerages,101.1122031549787,2012-03-01,96.6790822903439,Rural,March
673,0,2,02,Alcoholic beerages and tobacco,831.9082877120769,2012-03-01,92.77457663309457,Rural,March
